id,title,description,price,brand,category,subcategory,tags,seller_id,rating,popularity,in_stock
I0904,Classic Teal Leggings by FitBolt,"Leggings in Wood with Quick-Dry, Anti-Theft. Ideal for women ethnic use.",1416,FitBolt,Women Ethnic,Leggings,kids;office;style;eco;women;fitness,S004,3.85,0.294,true
I0905,Eco Black Bedsheets by AuraCare,"Bedsheets in Denim with Quick-Dry, Nonstick. Ideal for home use.",486,AuraCare,Home,Bedsheets,dailywear;summer;trending;budget;ethnic;eco,S003,4.79,0.309,true
I0906,Durable Maroon Dresses by FitBolt,"Dresses in Polycarbonate with Stretchable, Noise Cancellation. Ideal for women western use.",672,FitBolt,Women Western,Dresses,gift;summer;fashion;kitchen;accessories;party,S003,4.42,0.304,true
I0907,Premium Blue Decor by CraftKart,"Decor in Alloy with RFID Blocking, Quick-Dry. Ideal for home use.",618,CraftKart,Home,Decor,budget;premium;trending;summer;kids;accessories,S013,4.59,0.305,true
I0908,Comfy Teal Frocks by MaxStyle,"Frocks in Canvas with Anti-Slip, Stretchable. Ideal for kids use.",1395,MaxStyle,Kids,Frocks,grooming;travel;wedding;kitchen;women;western,S010,4.37,0.295,true
I0909,Eco Teal Dresses by TrailTech,"Dresses in Polycarbonate with Leak-Proof, Anti-Slip. Ideal for women western use.",362,TrailTech,Women Western,Dresses,gadgets;trending;western;grooming;home;winter,S006,4.51,0.313,true
I0910,Minimal White Rings by SonicBeat,"Rings in Cotton with Anti-Theft, Anti-Slip. Ideal for jewellery use.",1560,SonicBeat,Jewellery,Rings,decor;grooming;gift;accessories;handmade;premium,S003,4.64,0.293,true
I0911,Premium Green Haircare by SonicBeat,"Haircare in Stainless Steel with Quick-Dry, RFID Blocking. Ideal for beauty use.",450,SonicBeat,Beauty,Haircare,eco;gadgets;new;fitness;festival;ethnic,S010,3.9,0.31,true
I0912,Handcrafted Beige Cables by BeechCraft,"Cables in Alloy with Anti-Theft, Nonstick. Ideal for electronics use.",4725,BeechCraft,Electronics,Cables,fitness;premium;home;new;festival;charging,S012,3.68,0.282,true
I0913,Elegant Beige Sets by DenimWorks,"Sets in Leather with Organizer Pockets, RFID Blocking. Ideal for kids use.",717,DenimWorks,Kids,Sets,party;dailywear;women;decor;men;gadgets,S008,4.01,0.303,true
I0914,Minimal Yellow Power Bank by NeoTrend,"Power Bank in Polycarbonate with Nonstick, Long Battery. Ideal for electronics use.",4736,NeoTrend,Electronics,Power Bank,decor;fitness;premium;eco;winter;office,S013,3.63,0.282,true
I0915,Comfy Navy Appliances by KidJoy,"Appliances in Silk with Long Battery, Leak-Proof. Ideal for kitchen use.",2342,KidJoy,Kitchen,Appliances,summer;office;organizer;festival;wedding;kitchen,S009,4.65,0.289,true
I0916,Eco Orange Wallets by UrbanHide,"Wallets in Silk with Quick-Dry, Anti-Theft. Ideal for bags & luggage use.",1348,UrbanHide,Bags & Luggage,Wallets,trending;fitness;budget;kids;handmade;ethnic,S006,3.66,0.295,true
I0917,Classic Brown Flats by SonicBeat,"Flats in Canvas with Leak-Proof, Anti-Slip. Ideal for footwear use.",299,SonicBeat,Footwear,Flats,trending;festival;gadgets;kids;western;office,S006,4.06,0.316,true
I0918,Lightweight Navy Jeans by GlowHerb,"Jeans in Terracotta with Quick-Dry, Noise Cancellation. Ideal for women western use.",307,GlowHerb,Women Western,Jeans,fashion;trending;grooming;handmade;style;accessories,S015,4.79,0.316,true
I0919,Premium Pink Flats by KidJoy,"Flats in Canvas with RFID Blocking, Anti-Slip. Ideal for footwear use.",1211,KidJoy,Footwear,Flats,decor;home;party;grooming;men;eco,S004,4.13,0.296,true
I0920,Stylish Brown Bottles by MaxStyle,"Bottles in Terracotta with Noise Cancellation, Leak-Proof. Ideal for sports & fitness use.",1045,MaxStyle,Sports & Fitness,Bottles,accessories;dailywear;bestseller;gift;men;kids,S002,3.96,0.298,true
I0921,Minimal Beige Dress Materials by SonicBeat,"Dress Materials in Canvas with Skin-Friendly, RFID Blocking. Ideal for women ethnic use.",889,SonicBeat,Women Ethnic,Dress Materials,travel;bestseller;party;fitness;gadgets;new,S006,3.97,0.3,true
I0922,Minimal Teal Dumbbells by DenimWorks,"Dumbbells in Chiffon with Nonstick, Organizer Pockets. Ideal for sports & fitness use.",2175,DenimWorks,Sports & Fitness,Dumbbells,summer;festival;budget;trending;grooming;wedding,S001,3.71,0.29,true
I0923,Comfy White Tools by DesiWeave,"Tools in Stainless Steel with Quick-Dry, Organizer Pockets. Ideal for kitchen use.",882,DesiWeave,Kitchen,Tools,decor;new;western;budget;ethnic;kids,S007,4.3,0.3,true
I0924,Stylish Green Sets by SteelPro,"Sets in Canvas with Leak-Proof, RFID Blocking. Ideal for kids use.",806,SteelPro,Kids,Sets,kitchen;bestseller;winter;festival;trending;wedding,S013,3.6,0.301,true
I0925,Comfy Purple Storage by SonicBeat,"Storage in Cotton with Anti-Theft, Anti-Slip. Ideal for kitchen use.",797,SonicBeat,Kitchen,Storage,home;new;budget;bestseller;ethnic;office,S009,3.91,0.302,true
I0926,Lightweight Brown Bedsheets by GlowHerb,"Bedsheets in Terracotta with RFID Blocking, Long Battery. Ideal for home use.",316,GlowHerb,Home,Bedsheets,handmade;ethnic;decor;new;accessories;party,S004,4.79,0.315,true
I0927,Comfy Grey Resistance Bands by KidJoy,"Resistance Bands in Denim with Anti-Theft, Nonstick. Ideal for sports & fitness use.",1507,KidJoy,Sports & Fitness,Resistance Bands,gym;dailywear;party;gadgets;home;accessories,S009,3.88,0.294,true
I0928,Vibrant Grey Rings by BeechCraft,"Rings in Silk with Anti-Theft, Leak-Proof. Ideal for jewellery use.",172,BeechCraft,Jewellery,Rings,ethnic;women;travel;new;summer;trending,S011,4.05,0.327,true
I0929,Lightweight Yellow Bangles by GlowHerb,"Bangles in Alloy with Noise Cancellation, Long Battery. Ideal for jewellery use.",154,GlowHerb,Jewellery,Bangles,festival;ethnic;kitchen;accessories;fitness;wedding,S015,4.43,0.329,true
I0930,Comfy Green Kurtis by Oak&Co,"Kurtis in Terracotta with Organizer Pockets, Anti-Theft. Ideal for women ethnic use.",677,Oak&Co,Women Ethnic,Kurtis,kids;women;men;office;fitness;premium,S014,4.94,0.304,true
I0931,Trendy Orange Haircare by DesiWeave,"Haircare in Polycarbonate with RFID Blocking, Anti-Slip. Ideal for beauty use.",152,DesiWeave,Beauty,Haircare,kids;handmade;trending;office;eco;dailywear,S010,3.54,0.329,false
I0932,Vibrant Green Bedsheets by NeoTrend,"Bedsheets in Chiffon with Anti-Theft, Long Battery. Ideal for home use.",510,NeoTrend,Home,Bedsheets,dailywear;gadgets;decor;fitness;kids;ethnic,S004,4.44,0.308,false
I0933,Handcrafted Red Women Sandals by UrbanHide,"Women Sandals in Chiffon with RFID Blocking, Quick-Dry. Ideal for footwear use.",1454,UrbanHide,Footwear,Women Sandals,festival;women;accessories;style;new;kids,S015,4.23,0.294,true
I0934,Trendy Beige Earbuds by SonicBeat,"Earbuds in Cotton with Anti-Slip, Anti-Theft. Ideal for electronics use.",505,SonicBeat,Electronics,Earbuds,accessories;men;western;audio;party;bestseller,S004,4.15,0.308,true
I0935,Handcrafted Green Dresses by CraftKart,"Dresses in Canvas with Noise Cancellation, RFID Blocking. Ideal for women western use.",461,CraftKart,Women Western,Dresses,accessories;party;bestseller;new;handmade;men,S012,4.74,0.309,true
I0936,Minimal Black Grooming by FitBolt,"Grooming in Chiffon with Noise Cancellation, Long Battery. Ideal for beauty use.",631,FitBolt,Beauty,Grooming,summer;grooming;trending;new;wedding;decor,S012,4.19,0.305,true
I0937,Premium Navy Dresses by NeoTrend,"Dresses in Alloy with Anti-Theft, Long Battery. Ideal for women western use.",2427,NeoTrend,Women Western,Dresses,winter;kids;premium;men;handmade;gift,S007,4.59,0.289,true
I0938,Stylish Orange Co-ords by DesiWeave,"Co-ords in Wood with Nonstick, Long Battery. Ideal for women western use.",1215,DesiWeave,Women Western,Co-ords,winter;bestseller;gadgets;kitchen;party;decor,S010,4.18,0.296,true
I0939,Minimal Red Duffle by RoyalRoots,"Duffle in Denim with Stretchable, Nonstick. Ideal for bags & luggage use.",2135,RoyalRoots,Bags & Luggage,Duffle,men;new;bestseller;women;dailywear;office,S011,4.14,0.29,true
I0940,Eco Maroon Sarees by KidJoy,"Sarees in Canvas with Nonstick, Leak-Proof. Ideal for women ethnic use.",1708,KidJoy,Women Ethnic,Sarees,trending;gift;men;grooming;kitchen;premium,S015,3.98,0.292,true
I0941,Comfy Teal Cables by FitBolt,"Cables in Denim with Anti-Theft, Quick-Dry. Ideal for electronics use.",2344,FitBolt,Electronics,Cables,decor;premium;accessories;travel;kids;wedding,S010,4.22,0.289,true
I0942,Trendy Teal Tops by TrailTech,"Tops in Stainless Steel with Noise Cancellation, Leak-Proof. Ideal for women western use.",500,TrailTech,Women Western,Tops,ethnic;accessories;winter;western;fitness;dailywear,S003,3.86,0.308,true
I0943,Vibrant Blue Storage by Oak&Co,"Storage in Alloy with Quick-Dry, Noise Cancellation. Ideal for kitchen use.",2279,Oak&Co,Kitchen,Storage,summer;organizer;gadgets;gift;handmade;grooming,S014,4.13,0.289,true
I0944,Lightweight Navy Storage by CraftKart,"Storage in Polycarbonate with Organizer Pockets, Stretchable. Ideal for kitchen use.",203,CraftKart,Kitchen,Storage,accessories;fitness;summer;kitchen;handmade;new,S007,4.19,0.323,true
I0945,Lightweight Navy Tops by ChefPro,"Tops in Cotton with Long Battery, Organizer Pockets. Ideal for women western use.",616,ChefPro,Women Western,Tops,festival;men;budget;western;fashion;summer,S012,4.92,0.305,true
I0946,Minimal Purple Dumbbells by AuraCare,"Dumbbells in Alloy with Leak-Proof, Stretchable. Ideal for sports & fitness use.",201,AuraCare,Sports & Fitness,Dumbbells,ethnic;office;handmade;dailywear;accessories;premium,S007,4.01,0.324,true
I0947,Vibrant White Necklaces by SparkLite,"Necklaces in Alloy with RFID Blocking, Skin-Friendly. Ideal for jewellery use.",157,SparkLite,Jewellery,Necklaces,trending;men;party;summer;bestseller;festival,S014,3.78,0.329,true
I0948,Premium Orange Earrings by DenimWorks,"Earrings in Silk with Organizer Pockets, Noise Cancellation. Ideal for jewellery use.",151,DenimWorks,Jewellery,Earrings,wedding;budget;ethnic;kids;women;fashion,S008,4.38,0.329,true
I0949,Minimal White Skincare by BharatHome,"Skincare in Stainless Steel with Anti-Slip, Nonstick. Ideal for beauty use.",151,BharatHome,Beauty,Skincare,women;kitchen;festival;travel;kids;wedding,S013,3.79,0.329,true
I0950,Premium Red Dumbbells by SteelPro,"Dumbbells in Cotton with Stretchable, Anti-Slip. Ideal for sports & fitness use.",640,SteelPro,Sports & Fitness,Dumbbells,kitchen;women;summer;grooming;party;men,S003,4.08,0.305,false
I0951,Classic Pink Bedsheets by ChefPro,"Bedsheets in Terracotta with Anti-Theft, Skin-Friendly. Ideal for home use.",780,ChefPro,Home,Bedsheets,grooming;kitchen;handmade;men;festival;decor,S008,3.62,0.302,true
I0952,Trendy Navy Skincare by UrbanHide,"Skincare in Alloy with Nonstick, Leak-Proof. Ideal for beauty use.",736,UrbanHide,Beauty,Skincare,western;summer;eco;office;home;dailywear,S003,4.32,0.303,true
I0953,Premium Pink Earbuds by FitBolt,"Earbuds in Cotton with Nonstick, Anti-Theft. Ideal for electronics use.",1121,FitBolt,Electronics,Earbuds,ethnic;men;kids;accessories;festival;travel,S004,4.22,0.297,true
I0954,Elegant Yellow Sets by MaxStyle,"Sets in Denim with Organizer Pockets, Leak-Proof. Ideal for kids use.",772,MaxStyle,Kids,Sets,new;premium;winter;women;budget;decor,S015,4.19,0.302,true
I0955,Trendy Brown Storage by DenimWorks,"Storage in Polycarbonate with Skin-Friendly, Quick-Dry. Ideal for kitchen use.",261,DenimWorks,Kitchen,Storage,festival;western;fitness;home;bestseller;wedding,S003,4.42,0.319,true
I0956,Durable Black Cookware by MaxStyle,"Cookware in Stainless Steel with Leak-Proof, Long Battery. Ideal for kitchen use.",664,MaxStyle,Kitchen,Cookware,kitchen;organizer;wedding;men;home;party,S013,4.69,0.304,true
I0957,Eco Pink Smartwatch by FitBolt,"Smartwatch in Stainless Steel with Organizer Pockets, Quick-Dry. Ideal for electronics use.",2118,FitBolt,Electronics,Smartwatch,tech;charging;women;office;audio;gadgets,S010,4.14,0.29,true
I0958,Handcrafted Maroon T-Shirts by BharatHome,"T-Shirts in Bamboo with Long Battery, Noise Cancellation. Ideal for kids use.",675,BharatHome,Kids,T-Shirts,kitchen;handmade;trending;summer;office;wedding,S005,4.87,0.304,true
I0959,Trendy Teal Jeans by TrailTech,"Jeans in Bamboo with Organizer Pockets, Long Battery. Ideal for women western use.",887,TrailTech,Women Western,Jeans,festival;western;fitness;office;kitchen;fashion,S006,4.41,0.3,true
I0960,Elegant Navy T-Shirts by MaxStyle,"T-Shirts in Leather with Leak-Proof, Long Battery. Ideal for kids use.",246,MaxStyle,Kids,T-Shirts,party;home;school;western;ethnic;women,S015,4.04,0.32,true
I0961,Vibrant Maroon Jeans by CraftKart,"Jeans in Bamboo with Long Battery, Skin-Friendly. Ideal for women western use.",525,CraftKart,Women Western,Jeans,summer;women;fitness;party;fashion;ethnic,S004,4.68,0.307,true
I0962,Vibrant White Decor by Oak&Co,"Decor in Denim with Organizer Pockets, Long Battery. Ideal for home use.",713,Oak&Co,Home,Decor,gift;decor;fitness;organizer;budget;western,S015,4.6,0.303,true
I0963,Eco Beige Skincare by BharatHome,"Skincare in Denim with RFID Blocking, Quick-Dry. Ideal for beauty use.",1039,BharatHome,Beauty,Skincare,new;office;fitness;men;winter;home,S014,3.91,0.298,true
I0964,Durable Maroon Yoga Mat by KidJoy,"Yoga Mat in Chiffon with Organizer Pockets, Stretchable. Ideal for sports & fitness use.",720,KidJoy,Sports & Fitness,Yoga Mat,grooming;trending;wedding;bestseller;western;budget,S001,4.05,0.303,true
I0965,Eco Pink Duffle by SteelPro,"Duffle in Terracotta with Nonstick, Quick-Dry. Ideal for bags & luggage use.",1572,SteelPro,Bags & Luggage,Duffle,accessories;dailywear;gift;party;trending;fitness,S009,3.88,0.293,true
I0966,Elegant Green Bangles by ChefPro,"Bangles in Polycarbonate with Stretchable, Anti-Slip. Ideal for jewellery use.",1194,ChefPro,Jewellery,Bangles,accessories;men;new;gadgets;travel;fashion,S004,4.83,0.296,true
I0967,Eco Navy Storage by BharatHome,"Storage in Chiffon with RFID Blocking, Nonstick. Ideal for kitchen use.",949,BharatHome,Kitchen,Storage,dailywear;women;festival;home;western;trending,S004,4.46,0.299,true
I0968,Premium Orange Heels by BeechCraft,"Heels in Chiffon with Leak-Proof, Noise Cancellation. Ideal for footwear use.",299,BeechCraft,Footwear,Heels,western;grooming;home;ethnic;fashion;dailywear,S003,4.48,0.316,true
I0969,Handcrafted Brown T-shirts by ChefPro,"T-shirts in Polycarbonate with Nonstick, Anti-Theft. Ideal for men use.",1538,ChefPro,Men,T-shirts,premium;kids;handmade;wedding;kitchen;gadgets,S012,3.61,0.294,true
I0970,Eco Navy T-Shirts by UrbanHide,"T-Shirts in Polycarbonate with Anti-Theft, Organizer Pockets. Ideal for kids use.",253,UrbanHide,Kids,T-Shirts,school;handmade;eco;wedding;winter;ethnic,S008,3.71,0.319,true
I0971,Durable Pink Men Sneakers by MaxStyle,"Men Sneakers in Denim with Leak-Proof, Noise Cancellation. Ideal for footwear use.",615,MaxStyle,Footwear,Men Sneakers,new;fashion;party;style;budget;home,S006,4.82,0.305,true
I0972,Comfy Purple Handbags by BharatHome,"Handbags in Alloy with Anti-Theft, RFID Blocking. Ideal for bags & luggage use.",812,BharatHome,Bags & Luggage,Handbags,grooming;festival;fitness;women;western;kitchen,S010,4.17,0.301,true
I0973,Lightweight Maroon Storage by Oak&Co,"Storage in Bamboo with Skin-Friendly, Stretchable. Ideal for kitchen use.",1708,Oak&Co,Kitchen,Storage,trending;festival;budget;summer;eco;western,S004,4.78,0.292,true
I0974,Eco Orange Dumbbells by KidJoy,"Dumbbells in Silk with Noise Cancellation, Organizer Pockets. Ideal for sports & fitness use.",396,KidJoy,Sports & Fitness,Dumbbells,festival;handmade;gadgets;eco;kitchen;budget,S002,4.73,0.312,true
I0975,Classic Navy Yoga Mat by DesiWeave,"Yoga Mat in Leather with Anti-Slip, Nonstick. Ideal for sports & fitness use.",889,DesiWeave,Sports & Fitness,Yoga Mat,wedding;ethnic;office;summer;budget;yoga,S010,4.91,0.3,true
I0976,Premium Grey T-shirts by KidJoy,"T-shirts in Bamboo with Quick-Dry, Organizer Pockets. Ideal for men use.",1572,KidJoy,Men,T-shirts,ethnic;wedding;accessories;gadgets;decor;festival,S014,4.53,0.293,true
I0977,Classic Beige Sarees by DenimWorks,"Sarees in Cotton with Nonstick, Anti-Slip. Ideal for women ethnic use.",971,DenimWorks,Women Ethnic,Sarees,gift;new;trending;festival;home;fashion,S009,4.71,0.299,true
I0978,Trendy Teal Ethnic by Oak&Co,"Ethnic in Canvas with Leak-Proof, Nonstick. Ideal for kids use.",676,Oak&Co,Kids,Ethnic,gadgets;kids;men;wedding;kitchen;school,S012,3.66,0.304,true
I0979,Minimal Beige Rings by RoyalRoots,"Rings in Canvas with Skin-Friendly, Organizer Pockets. Ideal for jewellery use.",1795,RoyalRoots,Jewellery,Rings,summer;grooming;travel;festival;kitchen;handmade,S009,4.06,0.292,true
I0980,Handcrafted Red Sets by DenimWorks,"Sets in Chiffon with RFID Blocking, Leak-Proof. Ideal for kids use.",666,DenimWorks,Kids,Sets,home;handmade;winter;gadgets;grooming;accessories,S014,4.04,0.304,true
I0981,Classic Green Power Bank by TrailTech,"Power Bank in Alloy with Anti-Theft, Nonstick. Ideal for electronics use.",3867,TrailTech,Electronics,Power Bank,festival;gift;eco;charging;accessories;western,S004,4.68,0.284,true
I0982,Durable Brown Leggings by KidJoy,"Leggings in Denim with Organizer Pockets, Long Battery. Ideal for women ethnic use.",957,KidJoy,Women Ethnic,Leggings,winter;party;dailywear;fitness;gift;bestseller,S008,4.09,0.299,true
I0983,Durable Orange Duffle by AuraCare,"Duffle in Chiffon with Anti-Slip, Anti-Theft. Ideal for bags & luggage use.",1265,AuraCare,Bags & Luggage,Duffle,women;kitchen;budget;grooming;gift;ethnic,S015,4.05,0.296,true
I0984,Classic Blue Jeans by DenimWorks,"Jeans in Leather with Nonstick, Skin-Friendly. Ideal for men use.",306,DenimWorks,Men,Jeans,home;grooming;gadgets;wedding;office;women,S003,4.28,0.316,true
I0985,Stylish Purple Dress Materials by BeechCraft,"Dress Materials in Polycarbonate with RFID Blocking, Skin-Friendly. Ideal for women ethnic use.",438,BeechCraft,Women Ethnic,Dress Materials,bestseller;premium;travel;men;summer;trending,S006,4.16,0.31,true
I0986,Durable Purple Earbuds by SonicBeat,"Earbuds in Terracotta with Anti-Slip, Organizer Pockets. Ideal for electronics use.",2848,SonicBeat,Electronics,Earbuds,bestseller;new;gift;ethnic;western;eco,S015,3.89,0.287,true
I0987,Classic Red Earbuds by SareeSaheli,"Earbuds in Polycarbonate with Leak-Proof, Anti-Theft. Ideal for electronics use.",667,SareeSaheli,Electronics,Earbuds,men;ethnic;decor;accessories;bestseller;dailywear,S005,4.71,0.304,true
I0988,Handcrafted White Handbags by KidJoy,"Handbags in Alloy with Quick-Dry, Leak-Proof. Ideal for bags & luggage use.",2560,KidJoy,Bags & Luggage,Handbags,summer;kids;western;gift;party;grooming,S012,3.8,0.288,true
